mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6816041946411133,0.006691471482582598,0.015457773208618164,0.001160526561682167,2,sqrt,8,2,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 300}",0.6907297709969166,0.6966154082640953,0.7106003208109968,0.7117773358584157,0.7105278387302142,0.7040501349321278,0.00868656976825182,307
0.11696386337280273,0.0014936204445413427,0.0040035247802734375,0.0006346131133528689,2,sqrt,8,5,50,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 50}",0.6981168138651075,0.6833437319354992,0.6966683370968539,0.7264890521037899,0.7085301757106909,0.7026296221423882,0.014366188426365716,325
0.2293652057647705,0.00375102044753343,0.0066263675689697266,0.00032300616139581536,2,sqrt,8,5,100,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.6892420903109904,0.6981820656716897,0.7105488187421847,0.7189504702323827,0.707574422623497,0.7048995735161488,0.010264289355444243,298
0.45174493789672854,0.0027053949325707353,0.011035394668579102,0.000353584363373335,2,sqrt,8,5,200,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 200}",0.6943216606563961,0.7012417068046344,0.707674864396143,0.7145468782911489,0.7113934784150309,0.7058357177126707,0.007264075017376442,262
0.6819237232208252,0.018035311654636673,0.015118408203125,0.0004266316549009175,2,sqrt,8,5,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 300}",0.6907297709969166,0.6966154082640953,0.7106003208109968,0.7117773358584157,0.7105278387302142,0.7040501349321278,0.00868656976825182,307
0.11513776779174804,0.0013684947512771436,0.004158973693847656,0.0004951518241184933,2,sqrt,8,10,50,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 50}",0.6981168138651075,0.6833437319354992,0.6966683370968539,0.7264890521037899,0.7085301757106909,0.7026296221423882,0.014366188426365716,325
0.22955765724182128,0.0013590032559675344,0.00623016357421875,0.0003085451611155381,2,sqrt,8,10,100,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.6892420903109904,0.6981820656716897,0.7105488187421847,0.7189504702323827,0.707574422623497,0.7048995735161488,0.010264289355444243,298
0.4557138442993164,0.002715341234459247,0.010713672637939453,0.00043628188624217996,2,sqrt,8,10,200,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 200}",0.6943216606563961,0.7012417068046344,0.707674864396143,0.7145468782911489,0.7113934784150309,0.7058357177126707,0.007264075017376442,262
0.6997012138366699,0.030636345518613824,0.015338563919067382,0.0009309452147633255,2,sqrt,8,10,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 300}",0.6907297709969166,0.6966154082640953,0.7106003208109968,0.7117773358584157,0.7105278387302142,0.7040501349321278,0.00868656976825182,307
0.11505956649780273,0.0011045294831131499,0.00429987907409668,0.0007466825932426063,2,sqrt,,2,50,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 50}",0.6981168138651075,0.6833437319354992,0.6966683370968539,0.7264890521037899,0.7085301757106909,0.7026296221423882,0.014366188426365716,325
0.23060569763183594,0.0026844133923280967,0.006609630584716797,0.000737453961917443,2,sqrt,,2,100,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 100}",0.6892420903109904,0.6981820656716897,0.7105488187421847,0.7189504702323827,0.707574422623497,0.7048995735161488,0.010264289355444243,298
0.45215625762939454,0.0025907847170603365,0.010282182693481445,0.0003369811469497916,2,sqrt,,2,200,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 200}",0.6943216606563961,0.7012417068046344,0.707674864396143,0.7145468782911489,0.7113934784150309,0.7058357177126707,0.007264075017376442,262
0.6755844593048096,0.0020427648014861356,0.014970827102661132,0.0007836012208348158,2,sqrt,,2,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 300}",0.6907297709969166,0.6966154082640953,0.7106003208109968,0.7117773358584157,0.7105278387302142,0.7040501349321278,0.00868656976825182,307
0.11593694686889648,0.002075219967201277,0.004005575180053711,0.00016234625366738002,2,sqrt,,5,50,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 50}",0.6981168138651075,0.6833437319354992,0.6966683370968539,0.7264890521037899,0.7085301757106909,0.7026296221423882,0.014366188426365716,325
0.22919220924377443,0.0020049565895406793,0.006409502029418946,0.00037839681812367924,2,sqrt,,5,100,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 100}",0.6892420903109904,0.6981820656716897,0.7105488187421847,0.7189504702323827,0.707574422623497,0.7048995735161488,0.010264289355444243,298
0.4554894924163818,0.004326954606315443,0.010799121856689454,0.00040212569525981253,2,sqrt,,5,200,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 200}",0.6943216606563961,0.7012417068046344,0.707674864396143,0.7145468782911489,0.7113934784150309,0.7058357177126707,0.007264075017376442,262
0.6740165710449219,0.0024267790829898754,0.01461338996887207,0.0005100656003225886,2,sqrt,,5,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 300}",0.6907297709969166,0.6966154082640953,0.7106003208109968,0.7117773358584157,0.7105278387302142,0.7040501349321278,0.00868656976825182,307
0.12518634796142578,0.009352115711518892,0.004309368133544922,0.00024761040245837565,2,sqrt,,10,50,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 50}",0.6981168138651075,0.6833437319354992,0.6966683370968539,0.7264890521037899,0.7085301757106909,0.7026296221423882,0.014366188426365716,325
0.228377103805542,0.0014378463651635938,0.005909776687622071,0.00019708877862100932,2,sqrt,,10,100,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 100}",0.6892420903109904,0.6981820656716897,0.7105488187421847,0.7189504702323827,0.707574422623497,0.7048995735161488,0.010264289355444243,298
0.45340166091918943,0.0013002994652819312,0.010634803771972656,0.0006077999108740188,2,sqrt,,10,200,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 200}",0.6943216606563961,0.7012417068046344,0.707674864396143,0.7145468782911489,0.7113934784150309,0.7058357177126707,0.007264075017376442,262
0.6731869220733643,0.006607033450970851,0.014858388900756836,0.0004203520259944436,2,sqrt,,10,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 300}",0.6907297709969166,0.6966154082640953,0.7106003208109968,0.7117773358584157,0.7105278387302142,0.7040501349321278,0.00868656976825182,307
0.10469555854797363,0.0009310868678319953,0.004408836364746094,0.00037722680710528233,2,log2,4,2,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.20795674324035646,0.0008517696309699026,0.0064850330352783205,0.0005674488683300272,2,log2,4,2,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.4141860008239746,0.00217855938088713,0.010756969451904297,0.0008595245122092661,2,log2,4,2,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6390768051147461,0.020535170617120888,0.015842151641845704,0.0015299182296459376,2,log2,4,2,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.10432200431823731,0.0007868788456427524,0.004376363754272461,0.0004482018027466539,2,log2,4,5,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.20783095359802245,0.0007274522790617643,0.007055091857910156,0.0006107198341785393,2,log2,4,5,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.4132183074951172,0.0021971336391746633,0.010804986953735352,0.0005283132696437003,2,log2,4,5,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.617962121963501,0.003897371618107979,0.015531015396118165,0.0010838631685047347,2,log2,4,5,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.10963973999023438,0.0053489397406535745,0.004654693603515625,0.0005059687471708928,2,log2,4,10,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.20807332992553712,0.0034384421390985056,0.006754112243652344,0.00034970579851150487,2,log2,4,10,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.41728887557983396,0.0026911187755247136,0.010544252395629884,0.0003582848681102607,2,log2,4,10,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6193477630615234,0.005532752150216627,0.015066909790039062,0.0005932977123941292,2,log2,4,10,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.10547823905944824,0.001014687965459129,0.004609918594360352,0.0006415320342806165,2,log2,8,2,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.20969686508178711,0.0034459359367905278,0.006673860549926758,0.0005532870689376844,2,log2,8,2,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.41760544776916503,0.004560315203482751,0.01097249984741211,0.0005451953259283088,2,log2,8,2,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6159474849700928,0.0025973154422532633,0.015073394775390625,0.000532331286341332,2,log2,8,2,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.105003023147583,0.0011178090521056891,0.0043523311614990234,0.0003740661836583495,2,log2,8,5,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.20817313194274903,0.0020484756579147467,0.0060825347900390625,0.0001564006252863491,2,log2,8,5,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.4133301734924316,0.0021109126264690727,0.010518264770507813,0.0005123581737516896,2,log2,8,5,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6185944080352783,0.002829550318658157,0.015150070190429688,0.0002347832571639365,2,log2,8,5,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.10433297157287598,0.0006912925120413917,0.0047057151794433595,0.00024233042653646695,2,log2,8,10,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.2075441837310791,0.0011400614804003438,0.006751203536987304,0.0003552787430634732,2,log2,8,10,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.43639626502990725,0.015903359377084803,0.01116938591003418,0.0005768270032080522,2,log2,8,10,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6163516044616699,0.0025822063219766915,0.015264892578125,0.0004791777766526658,2,log2,8,10,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.10379748344421387,0.0008890043509467578,0.004329490661621094,0.00037132682679375407,2,log2,,2,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.20840463638305665,0.0008900926459338987,0.006463003158569336,0.0003375436713103998,2,log2,,2,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.4137100696563721,0.0008609114230110974,0.01090703010559082,0.0006118944641668227,2,log2,,2,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6173588275909424,0.0015141473231219443,0.015478229522705078,0.0011809156232669108,2,log2,,2,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.10508432388305664,0.0008873946765361695,0.004700183868408203,0.0003889660689591052,2,log2,,5,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.2091066360473633,0.0015864645597569902,0.006402397155761718,0.0006288530286384292,2,log2,,5,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.4162464141845703,0.0048871839943689715,0.010584640502929687,0.0003720274646282031,2,log2,,5,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6260430812835693,0.006795535165998933,0.015717601776123045,0.0009737155882460171,2,log2,,5,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.10566205978393554,0.0029947019466493147,0.004303932189941406,0.0004073108562644503,2,log2,,10,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 50}",0.7026752292058629,0.6939530677649791,0.7080175099207809,0.7071862034682651,0.704185066484202,0.703203415368818,0.005016964375541378,316
0.20780577659606933,0.0012188754854121,0.006298255920410156,0.0003854990410991994,2,log2,,10,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 100}",0.6920822462843309,0.6964439223281943,0.7087392296265015,0.7192153400943277,0.7087841424220424,0.7050529761510794,0.00969987896717426,280
0.41681785583496095,0.002242738887157761,0.010446119308471679,0.00034613304843659186,2,log2,,10,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 200}",0.6883499098756561,0.6946412596239965,0.7011864650035977,0.7135547604550649,0.7105278387302142,0.7016520467377059,0.009452714157672109,343
0.6242975711822509,0.01194944699290668,0.015175580978393555,0.0012321382576141364,2,log2,,10,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 300}",0.6875369646790084,0.6890554290073622,0.6995344707844627,0.7146227443325632,0.7031237133767523,0.6987746644360298,0.009913653231071308,352
0.4485766887664795,0.001891207447190006,0.00441131591796875,0.00037150742564947967,2,,4,2,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.6687071422889073,0.7179785510691039,0.6882776293377398,0.696471250461666,0.7077564788348112,0.6958382103984456,0.0168872602277316,379
0.9225058078765869,0.03143297011614796,0.00611410140991211,0.0005141520533295108,2,,4,2,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6683667366155239,0.7113574517761521,0.6891548105417167,0.696471250461666,0.7075238131173534,0.6945748125024824,0.015291629983741813,424
1.7897061824798584,0.004545058101456022,0.009309673309326172,0.0003706560344425097,2,,4,2,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6673709336346391,0.7163884860630233,0.6891548105417167,0.696471250461666,0.7066677487184269,0.6952106458838944,0.01669178219201403,415
2.6893240928649904,0.00791806520795122,0.013326072692871093,0.0006906996622627516,2,,4,2,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6673709336346391,0.7166646082870063,0.6892777283422105,0.696471250461666,0.7078716702112666,0.6955312381873575,0.016922756012343308,388
0.4496255397796631,0.0023156749620897353,0.004107236862182617,0.000199818211457108,2,,4,5,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.6687071422889073,0.7179785510691039,0.6882776293377398,0.696471250461666,0.7077564788348112,0.6958382103984456,0.0168872602277316,379
0.8981332302093505,0.004521070471234172,0.006054496765136719,8.844122328760534e-05,2,,4,5,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6683667366155239,0.7113574517761521,0.6891548105417167,0.696471250461666,0.7075238131173534,0.6945748125024824,0.015291629983741813,424
