,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
411,0.8486228942871094,0.010255385292682636,0.06145553588867188,0.003081555703711506,log_loss,4,650,"{'criterion': 'log_loss', 'max_depth': 4, 'n_estimators': 650}",0.8260869565217391,0.7628865979381444,0.7906976744186046,0.8666666666666666,0.9375,0.836767579109031,0.06121419320900101,378,0.9067460317460317,0.871031746031746,0.920138888888889,0.9404761904761906,0.9885912698412699,0.9253968253968254,0.03886382614806758,366
412,0.9221490859985352,0.017760885363081128,0.06424117088317871,0.0010106870149847495,log_loss,4,700,"{'criterion': 'log_loss', 'max_depth': 4, 'n_estimators': 700}",0.8260869565217391,0.7628865979381444,0.7764705882352941,0.8695652173913043,0.9278350515463918,0.8325688823265747,0.06080958234640629,382,0.9047619047619048,0.8700396825396826,0.9191468253968254,0.9449404761904763,0.9895833333333334,0.9256944444444445,0.0400766638253626,358
413,0.9788840293884278,0.01054287034146441,0.0711209774017334,0.003491280699376588,log_loss,4,750,"{'criterion': 'log_loss', 'max_depth': 4, 'n_estimators': 750}",0.8172043010752689,0.7628865979381444,0.7764705882352941,0.8666666666666666,0.9375,0.8321456307830747,0.06389211588032145,384,0.904265873015873,0.8700396825396826,0.9186507936507936,0.9429563492063493,0.9895833333333334,0.9250992063492063,0.03996058345460881,370
414,1.0837729454040528,0.03804417158878717,0.07397403717041015,0.0018157715843379989,log_loss,4,800,"{'criterion': 'log_loss', 'max_depth': 4, 'n_estimators': 800}",0.8085106382978724,0.7628865979381444,0.7764705882352941,0.8666666666666666,0.9278350515463918,0.8284739085368737,0.06121420800160209,395,0.908234126984127,0.8695436507936508,0.9186507936507936,0.9419642857142858,0.9890873015873016,0.9254960317460317,0.03947290859214215,364
415,1.111562728881836,0.009492410330519863,0.07766585350036621,0.0020205767577019663,log_loss,4,850,"{'criterion': 'log_loss', 'max_depth': 4, 'n_estimators': 850}",0.8085106382978724,0.7628865979381444,0.7764705882352941,0.8666666666666666,0.9375,0.8304068982275954,0.06439140616598292,391,0.9087301587301587,0.871031746031746,0.9181547619047619,0.9419642857142858,0.9885912698412699,0.9256944444444445,0.038867371355154216,358
416,1.1786481380462646,0.014293238648192385,0.08055667877197266,0.0014847392263925916,log_loss,4,900,"{'criterion': 'log_loss', 'max_depth': 4, 'n_estimators': 900}",0.8085106382978724,0.7628865979381444,0.7764705882352941,0.8539325842696629,0.9375,0.8278600817481948,0.06314668901179071,397,0.9097222222222221,0.8700396825396826,0.9196428571428571,0.9414682539682541,0.9890873015873016,0.9259920634920634,0.03913108900197161,354
417,1.2416170597076417,0.013427763825588822,0.08563785552978516,0.0018357470199393427,log_loss,4,950,"{'criterion': 'log_loss', 'max_depth': 4, 'n_estimators': 950}",0.8085106382978724,0.7628865979381444,0.7906976744186046,0.8539325842696629,0.9375,0.8307054989848568,0.06105277085362057,389,0.9077380952380952,0.8700396825396826,0.9206349206349207,0.9409722222222223,0.9890873015873016,0.9256944444444445,0.039236581429164016,358
418,0.07479443550109863,0.0016934143150359627,0.009115171432495118,0.0004918936518774655,log_loss,6,50,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 50}",0.8421052631578947,0.7920792079207922,0.8000000000000002,0.8571428571428572,0.9583333333333334,0.8499321323109756,0.05950504770865614,314,0.9280753968253967,0.8546626984126984,0.9429563492063492,0.9404761904761905,0.9861111111111112,0.930456349206349,0.04267187874143535,339
419,0.15214180946350098,0.010520533894180837,0.014826011657714844,0.0013978293004622978,log_loss,6,100,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 100}",0.8333333333333334,0.7755102040816326,0.8314606741573034,0.8723404255319149,0.9583333333333334,0.8541955940875035,0.06052669617906161,287,0.9246031746031745,0.8745039682539683,0.9290674603174603,0.9434523809523809,0.9890873015873016,0.9321428571428572,0.03676716326469352,335
420,0.22918643951416015,0.011851747523301351,0.018538761138916015,0.001001226375644168,log_loss,6,150,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 150}",0.8297872340425533,0.787878787878788,0.8045977011494253,0.8602150537634408,0.9583333333333334,0.848162422033508,0.06025370464056539,321,0.9310515873015873,0.8819444444444444,0.9295634920634921,0.9419642857142857,0.9900793650793651,0.9349206349206348,0.03447388517607617,327
